name,mentions,name_pos,cap_ratio,first_pct,status,comment_mentions
Мастеровой,1,False,1.0,96.8,never_mentioned,0
Фурри,1,False,1.0,96.9,never_mentioned,0
Архар,1,False,1.0,97.1,never_mentioned,0
Дяденька,1,False,1.0,97.1,never_mentioned,0
Безутешный,1,False,1.0,99.1,never_mentioned,0
Ауро-пользователь,1,True,1.0,98.8,never_mentioned,0
Блэкома,1,False,1.0,98.7,mentioned_not_guessed,1
Гримм-грифон,1,True,1.0,93.3,never_mentioned,0
Накрутить,1,False,1.0,93.6,never_mentioned,0
Мигрировать,1,False,1.0,92.4,never_mentioned,0
Религиозно,1,False,1.0,92.5,never_mentioned,0
Карамбир,1,False,1.0,92.5,never_mentioned,0
Джу,1,True,1.0,0.4,never_mentioned,0
Гримм-кит,1,True,1.0,92.5,never_mentioned,0
Стальнояйцевой,1,False,1.0,92.7,never_mentioned,0
Стерлинг,1,False,1.0,92.9,never_mentioned,0
Обзаводиться,1,False,1.0,92.9,never_mentioned,0
Гретель,1,True,1.0,93.0,mentioned_not_guessed,1
Ауксилия,1,True,0.5,93.3,never_mentioned,0
Погонщик,1,False,1.0,93.3,never_mentioned,0
Визора,1,True,0.06,93.4,never_mentioned,0
Хронология,1,False,1.0,0.0,never_mentioned,0
Крысолов,1,False,1.0,96.4,never_mentioned,0
Чудный,1,False,1.0,96.5,never_mentioned,0
Прыгучий,1,False,1.0,81.9,never_mentioned,0
Ночка,1,False,1.0,96.6,never_mentioned,0
Привет-привет,1,False,1.0,98.4,never_mentioned,0
Сломаный,1,False,1.0,98.5,never_mentioned,0
Девятнацать,1,False,1.0,98.5,never_mentioned,0
Ангульф,1,True,1.0,0.1,never_mentioned,0
Добегаться,1,False,1.0,98.5,never_mentioned,0
Курносый,1,False,1.0,98.5,never_mentioned,0
Вследствие,1,False,1.0,0.1,never_mentioned,0
Диспетчер,1,False,1.0,98.7,never_mentioned,0
Гримм-барбатаск,1,True,1.0,0.3,never_mentioned,0
Пожурить,1,False,1.0,97.2,never_mentioned,0
Броский,1,False,1.0,97.2,never_mentioned,0
Паукообразный,1,False,1.0,85.0,never_mentioned,0
Доигрывать,1,False,1.0,84.0,never_mentioned,0
Мстительно,1,False,1.0,84.1,never_mentioned,0
Йоу,1,False,1.0,84.3,never_mentioned,0
Безрукий,1,False,1.0,84.3,never_mentioned,0
Предводительница,1,False,1.0,84.3,never_mentioned,0
Серцеед,1,False,1.0,84.4,never_mentioned,0
Садистка-медсестра,1,False,1.0,84.6,never_mentioned,0
Каштановолосый,1,False,1.0,84.7,never_mentioned,0
Берсеркёр,1,False,1.0,84.7,never_mentioned,0
Яр,1,False,1.0,84.8,never_mentioned,0
Берсерк,1,False,1.0,84.8,never_mentioned,0
Хольдхарт,1,False,1.0,84.9,never_mentioned,0
Кибербезопасность,1,False,1.0,85.0,never_mentioned,0
Крит,1,False,1.0,83.8,mentioned_not_guessed,1
Арквили,1,True,1.0,85.1,never_mentioned,0
Гартополь,1,False,1.0,85.1,never_mentioned,0
Скарра,1,False,1.0,85.1,never_mentioned,0
Интерфейс,1,False,1.0,85.3,never_mentioned,0
Симпотизировать,1,False,1.0,85.4,never_mentioned,0
Тормунд,1,True,1.0,85.5,never_mentioned,0
Уоттс,1,True,1.0,85.5,mentioned_not_guessed,1
Фэнтезийный,1,False,1.0,83.3,never_mentioned,0
Переигрывать,1,False,1.0,83.3,never_mentioned,0
Майк,1,True,1.0,83.3,never_mentioned,0
Чёртов,1,False,1.0,82.6,never_mentioned,0
Пиздуть,1,False,1.0,81.9,never_mentioned,0
Куба,1,False,1.0,84.0,mentioned_not_guessed,2
Следовательно,1,False,1.0,83.8,mentioned_not_guessed,1
Чтиво,1,False,1.0,97.2,never_mentioned,0
Детожор,1,False,1.0,97.6,never_mentioned,0
Реваншист,1,False,1.0,97.2,never_mentioned,0
Кёнунградский,1,False,1.0,97.2,never_mentioned,0
Вальдемар,1,True,1.0,97.2,never_mentioned,0
Королём-что,1,False,1.0,97.3,never_mentioned,0
Дело-то,1,False,1.0,98.1,never_mentioned,0
Схерали,1,True,0.5,97.4,never_mentioned,0
Финансировать,1,False,1.0,0.2,never_mentioned,0
Гриммофобия,1,False,1.0,97.5,never_mentioned,0
Роевой,1,False,1.0,97.6,never_mentioned,0
Гримм-паук,1,False,1.0,97.6,never_mentioned,0
Гримм-скарабей,1,False,1.0,97.6,never_mentioned,0
Гримм-таракан,1,False,1.0,97.6,never_mentioned,0
Хрома,1,False,1.0,0.2,never_mentioned,0
Ввернуть,1,False,1.0,83.6,never_mentioned,0
Хронист,1,False,1.0,0.2,never_mentioned,0
Файра,1,False,1.0,97.7,never_mentioned,0
Фактический,1,False,1.0,0.1,never_mentioned,0
Чей-то,1,False,1.0,97.9,never_mentioned,0
Оооо,1,False,1.0,90.9,never_mentioned,0
Торн,1,False,1.0,0.4,never_mentioned,0
Хилый,1,False,1.0,90.7,never_mentioned,0
Ник,1,True,1.0,90.6,mentioned_not_guessed,1
Соблазнять,1,False,1.0,83.4,never_mentioned,0
Сотворение,1,False,1.0,83.4,never_mentioned,0
Пивнышко,1,False,1.0,83.4,never_mentioned,0
Преподаватели-персонал,1,False,1.0,0.5,never_mentioned,0
Сокращённо,1,False,1.0,29.8,never_mentioned,0
