name,mentions,commenters,author_mentions,name_pos,cap_ratio,first_seen,last_seen,samples
Смыть,1,1,0,False,1.0,2026-02-27,2026-02-27,"[38887117] Атлет, щито ты наделал? Зачем ты упомянул Арию? Теперь в моей башке только СМЕРТЕЛЬНЫЙ ЯД КИПИТ В МОРЯХ, КИСЛОТА - ВМЕСТО СНЕГА И ДОЖДЯ... О, веры больше нет, С"
Офигенно,1,1,0,False,1.0,2026-02-27,2026-02-27,[38886952] Офигенно) С нетерпением ждём продолжение
Звонкий,1,1,0,False,1.0,2026-02-27,2026-02-27,"[38885021] Смех его... Не походил на детский. Звонкий, чистый, но слушающим его становилось не по себе. Слово Озлюминати и слово смерть, ахахаха, для вас означает одно и т"
Лола,1,1,0,True,0.5,2026-02-27,2026-02-27,"[38882425] А чё так? P.S Если Жон и собирал гарем, то это был львиный прайд ! P.S Лол"
Киллуа,1,1,0,False,1.0,2026-02-27,2026-02-27,"[38882308] Свою майку ставлю с Киллуа что фурри виноваты, полюбас они первые напали на бедных рыцарей"
Кивнуть,1,1,0,False,1.0,2026-02-27,2026-02-27,[38881847] Атлет? Почему так много глав атлет? Тебя всё же посадили на цепь в подвале? Кивни дважды если это так.
Екон,1,1,0,False,1.0,2026-02-27,2026-02-27,"[38880361] Не 300к конечно, но тоже неплохо, за месяц выпускать стандартный размер книги на АТ это сильно. P.S. Чипсы хоть с бЕконом?"
Буратино,1,1,0,True,1.0,2026-02-27,2026-02-27,"[38879995] Я так понимаю, по городу бегает ебучий маньяк-Буратино? Но ничего, на охоту вышли два старых базовичка, фавны-гигачады - Базилио(кот) и Ренар(лис)."
Базилио,1,1,0,True,1.0,2026-02-27,2026-02-27,"[38879995] Я так понимаю, по городу бегает ебучий маньяк-Буратино? Но ничего, на охоту вышли два старых базовичка, фавны-гигачады - Базилио(кот) и Ренар(лис)."
Ренары,1,1,0,False,1.0,2026-02-27,2026-02-27,"[38879995] Я так понимаю, по городу бегает ебучий маньяк-Буратино? Но ничего, на охоту вышли два старых базовичка, фавны-гигачады - Базилио(кот) и Ренар(лис)."
